Construction,PeakHour,RouteLength,TravelTime,WaitingTime,TimeLoss,AverageSpeed,CongestionLevel,PredictedCongestion,SuggestedStrategy,ExpectedCongestion
0,0,467.87,1227.0,946.0,989.33,0.3813121434392828,0.7709861450692747,0.77015036,Diversion + Signal Optimization,0.46209021806716916
0,0,130.33,1084.0,927.0,944.15,0.120230627306273,0.8551660516605166,0.89068574,Emergency Traffic Management,0.3562742948532105
0,0,413.28,1432.0,1355.0,1407.9,0.2886033519553072,0.9462290502793296,0.9042269,Emergency Traffic Management,0.3616907596588135
0,0,282.25,510.0,354.0,368.3,0.5534313725490196,0.6941176470588235,0.7460263,Diversion + Signal Optimization,0.4476157665252685
0,0,203.0,703.0,656.0,677.88,0.2887624466571835,0.9331436699857752,0.9373144,Emergency Traffic Management,0.3749257564544678
0,0,254.26,18.0,0.0,7.28,14.125555555555556,0.0,0.00011019089,No Action,0.00011019089288311079
0,0,660.12,43.0,0.0,9.24,15.351627906976743,0.0,-0.00087961496,No Action,-0.000879614963196218
0,0,149.38,490.0,467.0,478.13,0.3048571428571428,0.953061224489796,0.9325808,Emergency Traffic Management,0.3730323314666748
0,0,226.67,432.0,301.0,304.4,0.524699074074074,0.6967592592592593,0.7253861,Diversion + Signal Optimization,0.43523164987564084
0,0,803.36,50.0,0.0,9.69,16.0672,0.0,0.0005748429,No Action,0.0005748429102823138
0,0,230.17,724.0,661.0,680.04,0.3179143646408839,0.9129834254143646,0.90904593,Emergency Traffic Management,0.3636183738708496
0,0,339.68,795.0,617.0,646.07,0.4272704402515723,0.7761006289308177,0.7920109,Diversion + Signal Optimization,0.4752065420150757
0,0,438.69,21.0,0.0,0.66,20.89,0.0,0.00052953843,No Action,0.0005295384326018393
0,0,234.74,18.0,0.0,6.04,13.041111111111112,0.0,0.00012451767,No Action,0.00012451766815502197
0,0,664.36,332.0,301.0,304.13,2.001084337349398,0.9066265060240964,0.8848212,Emergency Traffic Management,0.3539284706115723
0,0,341.32,1065.0,1007.0,1036.04,0.3204882629107981,0.9455399061032864,0.9391539,Emergency Traffic Management,0.375661563873291
0,0,688.62,592.0,528.0,537.35,1.1632094594594595,0.8918918918918919,0.87101686,Emergency Traffic Management,0.3484067440032959
0,0,228.6,1277.0,1223.0,1260.85,0.1790133124510571,0.9577133907595928,0.9446068,Emergency Traffic Management,0.3778427124023438
0,0,1165.07,1098.0,681.0,787.86,1.0610837887067397,0.6202185792349727,0.62349725,Diversion + Signal Optimization,0.3740983486175537
0,0,702.65,798.0,669.0,696.94,0.8805137844611528,0.8383458646616542,0.86171186,Emergency Traffic Management,0.3446847438812256
0,0,331.74,1263.0,1163.0,1184.18,0.2626603325415677,0.9208234362628662,0.9240288,Emergency Traffic Management,0.3696115255355835
0,0,999.09,400.0,336.0,354.74,2.497725,0.84,0.7470433,Diversion + Signal Optimization,0.44822598695755006
0,0,404.79,985.0,698.0,719.36,0.4109543147208122,0.7086294416243655,0.7727883,Diversion + Signal Optimization,0.46367297172546384
0,0,660.12,45.0,0.0,8.75,14.669333333333334,0.0,-0.00036135988,No Action,-0.00036135988193564117
0,0,617.32,793.0,671.0,690.54,0.7784615384615385,0.8461538461538461,0.8743668,Emergency Traffic Management,0.34974672794342043
0,0,610.87,338.0,301.0,308.66,1.8073076923076925,0.8905325443786982,0.8762467,Emergency Traffic Management,0.35049867630004883
0,0,389.92,1062.0,993.0,1034.77,0.3671563088512241,0.9350282485875706,0.9224262,Emergency Traffic Management,0.36897048950195316
0,0,710.07,990.0,909.0,932.11,0.7172424242424243,0.9181818181818182,0.91342765,Emergency Traffic Management,0.36537106037139894
0,0,790.77,825.0,738.0,782.8,0.9585090909090908,0.8945454545454545,0.89963865,Emergency Traffic Management,0.3598554611206055
0,0,33.39,188.0,174.0,184.48,0.1776063829787234,0.925531914893617,0.9168786,Emergency Traffic Management,0.36675143241882324
0,0,33.39,7.0,0.0,3.24,4.7700000000000005,0.0,-0.0009005494,No Action,-0.0009005494066514075
0,0,374.01,713.0,582.0,615.48,0.5245582047685834,0.8162692847124825,0.8184076,Emergency Traffic Management,0.32736303806304934
0,0,907.62,1214.0,1044.0,1155.13,0.7476276771004943,0.8599670510708401,0.86613375,Emergency Traffic Management,0.34645349979400636
0,0,79.19,937.0,906.0,930.12,0.0845144076840981,0.9669156883671292,0.9591291,Emergency Traffic Management,0.3836516380310059
0,0,441.27,1049.0,986.0,1019.49,0.4206577693040991,0.9399428026692088,0.949123,Emergency Traffic Management,0.37964920997619633
0,0,568.76,1395.0,967.0,999.79,0.4077132616487455,0.6931899641577061,0.7071465,Diversion + Signal Optimization,0.42428791522979736
0,0,203.36,1007.0,965.0,992.84,0.2019463753723932,0.958291956305859,0.9452875,Emergency Traffic Management,0.37811501026153566
0,0,415.96,790.0,741.0,763.82,0.5265316455696202,0.9379746835443038,0.9276078,Emergency Traffic Management,0.37104310989379885
0,0,803.36,43.0,0.0,11.2,18.68279069767442,0.0,-0.0013797971,No Action,-0.001379797118715942
0,0,1392.82,1318.0,1100.0,1251.99,1.0567678300455234,0.834597875569044,0.8343837,Emergency Traffic Management,0.33375349044799807
0,0,197.72,665.0,626.0,650.69,0.2973233082706767,0.9413533834586466,0.9261263,Emergency Traffic Management,0.3704505205154419
0,0,193.59,122.0,84.0,107.21,1.5868032786885249,0.6885245901639344,0.6969357,Diversion + Signal Optimization,0.4181614279747009
0,0,422.63,404.0,301.0,303.35,1.0461138613861387,0.745049504950495,0.7512356,Diversion + Signal Optimization,0.45074136257171626
0,0,871.23,1433.0,1225.0,1248.44,0.6079762735519888,0.8548499651081647,0.85650474,Emergency Traffic Management,0.3426018953323364
0,0,900.28,1256.0,803.0,815.22,0.7167834394904459,0.6393312101910829,0.6393364,Diversion + Signal Optimization,0.3836018443107605
0,0,597.14,1628.0,1090.0,1109.46,0.3667936117936118,0.6695331695331695,0.6746475,Diversion + Signal Optimization,0.4047885060310364
0,0,1317.27,1077.0,665.0,689.43,1.223091922005571,0.617455896007428,0.6197396,Diversion + Signal Optimization,0.37184375524520874
0,0,240.51,19.0,0.0,6.05,12.658421052631578,0.0,0.00026477085,No Action,0.00026477084611542523
0,0,569.68,369.0,312.0,319.89,1.5438482384823846,0.8455284552845529,0.8031211,Emergency Traffic Management,0.3212484359741211
0,0,209.44,1454.0,1340.0,1371.06,0.1440440165061898,0.921595598349381,0.92016023,Emergency Traffic Management,0.36806409358978276
0,0,1001.76,926.0,819.0,860.85,1.0818142548596112,0.8844492440604752,0.85774314,Emergency Traffic Management,0.3430972576141358
0,0,276.02,1414.0,1189.0,1207.27,0.1952050919377652,0.8408769448373409,0.84511465,Emergency Traffic Management,0.33804585933685305
0,0,146.02,362.0,301.0,303.95,0.4033701657458564,0.8314917127071824,0.84231615,Emergency Traffic Management,0.3369264602661133
0,0,468.6,284.0,208.0,254.14,1.65,0.7323943661971831,0.7332656,Diversion + Signal Optimization,0.4399593472480774
0,0,522.35,486.0,301.0,310.22,1.0747942386831275,0.6193415637860082,0.64286983,Diversion + Signal Optimization,0.38572189807891843
0,0,1072.14,1547.0,1241.0,1292.89,0.6930446024563672,0.8021978021978022,0.80853593,Emergency Traffic Management,0.3234143733978272
0,0,844.6,1548.0,1280.0,1336.07,0.5456072351421188,0.8268733850129198,0.8159565,Emergency Traffic Management,0.32638258934020997
0,0,601.37,706.0,636.0,681.02,0.8517988668555241,0.9008498583569404,0.8961788,Emergency Traffic Management,0.35847151279449463
0,0,387.67,26.0,0.0,6.89,14.910384615384617,0.0,0.00016842726,No Action,0.00016842725744936615
0,0,1161.34,1611.0,1456.0,1546.72,0.7208814400993171,0.903786468032278,0.8652943,Emergency Traffic Management,0.34611771106719974
0,0,998.82,886.0,497.0,548.72,1.1273363431151242,0.5609480812641083,0.5750789,Traffic Diversion,0.46006312370300295
0,0,774.08,285.0,185.0,239.77,2.7160701754385967,0.6491228070175439,0.64199436,Diversion + Signal Optimization,0.3851966142654419
0,0,369.1,1144.0,993.0,1018.79,0.3226398601398602,0.868006993006993,0.88140875,Emergency Traffic Management,0.3525635004043579
0,0,1095.08,1765.0,1497.0,1557.88,0.620441926345609,0.8481586402266289,0.84866786,Emergency Traffic Management,0.3394671440124512
0,0,673.36,1553.0,1252.0,1293.74,0.433586606567933,0.8061815840309079,0.8006733,Emergency Traffic Management,0.32026932239532474
0,0,1308.97,1378.0,964.0,1015.0,0.9499056603773584,0.6995645863570392,0.7074507,Diversion + Signal Optimization,0.42447041273117064
0,0,708.48,39.0,0.0,4.92,18.166153846153847,0.0,-0.0015132253,No Action,-0.0015132252592593431
0,0,297.05,674.0,612.0,625.53,0.440727002967359,0.9080118694362018,0.89809924,Emergency Traffic Management,0.35923969745635986
0,0,747.18,1666.0,1340.0,1377.69,0.4484873949579832,0.8043217286914766,0.7920915,Diversion + Signal Optimization,0.4752548933029175
0,0,506.43,1545.0,923.0,937.36,0.3277864077669903,0.597411003236246,0.60896176,Diversion + Signal Optimization,0.3653770565986633
0,0,772.61,1038.0,954.0,979.88,0.7443256262042389,0.9190751445086706,0.9207084,Emergency Traffic Management,0.36828336715698246
0,0,664.41,711.0,321.0,330.41,0.9344725738396624,0.4514767932489451,0.4636334,Traffic Diversion,0.3709067106246948
0,0,644.76,1236.0,616.0,627.94,0.5216504854368932,0.4983818770226537,0.5149523,Traffic Diversion,0.411961841583252
0,0,337.89,1830.0,1742.0,1771.49,0.184639344262295,0.9519125683060108,0.94332665,Emergency Traffic Management,0.3773306608200073
0,0,803.36,43.0,0.0,9.41,18.68279069767442,0.0,-0.0013797971,No Action,-0.001379797118715942
0,0,1009.76,1012.0,909.0,946.24,0.997786561264822,0.8982213438735178,0.8622437,Emergency Traffic Management,0.34489748477935794
0,0,576.61,974.0,630.0,656.09,0.5920020533880903,0.6468172484599589,0.66231406,Diversion + Signal Optimization,0.3973884344100952
0,0,506.09,896.0,828.0,873.23,0.5648325892857142,0.9241071428571428,0.9051672,Emergency Traffic Management,0.3620668888092041
0,0,877.07,1505.0,819.0,836.2,0.5827707641196014,0.5441860465116279,0.57212913,Traffic Diversion,0.4577033042907715
0,0,723.77,1020.0,917.0,931.3,0.7095784313725491,0.8990196078431373,0.91171366,Emergency Traffic Management,0.3646854639053345
0,0,417.79,1765.0,1660.0,1698.92,0.2367082152974504,0.9405099150141644,0.93220717,Emergency Traffic Management,0.37288286685943606
0,0,91.06,518.0,434.0,436.71,0.1757915057915058,0.8378378378378378,0.8513709,Emergency Traffic Management,0.34054834842681886
0,0,515.47,328.0,284.0,301.87,1.5715548780487805,0.8658536585365854,0.8669558,Emergency Traffic Management,0.3467823266983032
0,0,708.48,39.0,0.0,5.01,18.166153846153847,0.0,-0.0015132253,No Action,-0.0015132252592593431
0,0,468.97,42.0,0.0,2.08,11.165952380952382,0.0,-1.9016075e-05,No Action,-1.9016075384570286e-05
0,0,603.85,1013.0,901.0,923.77,0.5961006910167819,0.8894373149062191,0.88794243,Emergency Traffic Management,0.35517697334289555
0,0,773.14,1000.0,319.0,321.93,0.7731399999999999,0.319,0.33430728,Traffic Diversion,0.26744582653045657
0,0,297.9,1991.0,1851.0,1915.43,0.1496233048719236,0.929683576092416,0.93409705,Emergency Traffic Management,0.37363882064819337
0,0,940.41,1343.0,907.0,928.14,0.7002308265078183,0.6753536857781087,0.67754096,Diversion + Signal Optimization,0.4065245747566223
0,0,660.12,46.0,0.0,7.8,14.350434782608696,0.0,0.0010243916,No Action,0.0010243916185572743
0,0,1098.57,1981.0,1511.0,1553.84,0.5545532559313477,0.7627460878344271,0.7797378,Diversion + Signal Optimization,0.4678426623344421
0,0,141.01,1560.0,1514.0,1546.82,0.0903910256410256,0.9705128205128204,0.9657975,Emergency Traffic Management,0.3863189935684204
0,0,115.76,257.0,238.0,248.57,0.4504280155642023,0.926070038910506,0.9246519,Emergency Traffic Management,0.36986076831817627
0,0,232.11,27.0,0.0,4.8,8.596666666666668,0.0,0.00066500035,No Action,0.0006650003488175571
0,0,433.2,26.0,0.0,5.3,16.661538461538463,0.0,-0.00013400585,No Action,-0.0001340058515779674
0,0,967.42,1272.0,826.0,844.44,0.7605503144654088,0.64937106918239,0.6668903,Diversion + Signal Optimization,0.4001341938972473
0,0,446.57,1370.0,1311.0,1339.8,0.325963503649635,0.9569343065693432,0.9405048,Emergency Traffic Management,0.37620191574096684
0,0,792.52,1378.0,1016.0,1068.73,0.5751233671988388,0.737300435413643,0.74819964,Diversion + Signal Optimization,0.4489197850227356
0,0,794.74,1648.0,1338.0,1370.49,0.4822451456310679,0.8118932038834952,0.8160857,Emergency Traffic Management,0.3264342784881592
0,0,929.79,1735.0,1391.0,1430.57,0.5359020172910662,0.801729106628242,0.77663994,Diversion + Signal Optimization,0.4659839630126953
0,0,232.11,23.0,0.0,4.02,10.091739130434783,0.0,0.00024379318,No Action,0.0002437931834720075
0,0,193.59,312.0,278.0,294.95,0.6204807692307692,0.8910256410256411,0.91053104,Emergency Traffic Management,0.3642124176025391
0,0,390.55,827.0,774.0,798.14,0.4722490931076179,0.935912938331318,0.91895777,Emergency Traffic Management,0.36758310794830323
0,0,221.53,1595.0,1397.0,1431.0,0.1388902821316614,0.8758620689655172,0.8958268,Emergency Traffic Management,0.35833072662353516
0,0,390.55,777.0,721.0,747.38,0.5026383526383527,0.927927927927928,0.92549855,Emergency Traffic Management,0.37019941806793216
0,0,224.59,1112.0,1053.0,1093.45,0.2019694244604316,0.9469424460431656,0.9100852,Emergency Traffic Management,0.3640340805053711
0,0,315.01,764.0,707.0,736.26,0.4123167539267016,0.925392670157068,0.9086201,Emergency Traffic Management,0.3634480476379395
0,0,605.38,704.0,665.0,675.43,0.8599147727272727,0.9446022727272728,0.9276383,Emergency Traffic Management,0.37105531692504884
0,0,1111.07,1111.0,598.0,634.66,1.00006300630063,0.5382538253825383,0.5440798,Traffic Diversion,0.43526382446289064
0,0,33.39,233.0,219.0,229.64,0.1433047210300429,0.9399141630901288,0.9447594,Emergency Traffic Management,0.37790377140045167
0,0,696.66,1756.0,1223.0,1249.0,0.3967312072892938,0.6964692482915718,0.6928716,Diversion + Signal Optimization,0.4157229423522949
0,0,988.84,1630.0,1420.0,1546.48,0.6066503067484663,0.8711656441717791,0.8652442,Emergency Traffic Management,0.3460976839065552
0,0,992.52,1688.0,1134.0,1161.27,0.5879857819905213,0.6718009478672986,0.702587,Diversion + Signal Optimization,0.42155220508575436
0,0,702.05,813.0,301.0,306.39,0.8635301353013529,0.3702337023370233,0.3692818,Traffic Diversion,0.29542543888092043
0,0,275.37,966.0,694.0,709.64,0.2850621118012422,0.7184265010351967,0.7982274,Diversion + Signal Optimization,0.47893645763397213
0,0,144.23,372.0,310.0,314.74,0.3877150537634408,0.8333333333333334,0.8592068,Emergency Traffic Management,0.34368271827697755
0,0,156.1,11.0,0.0,0.55,14.19090909090909,0.0,7.536813e-05,No Action,7.536813063779846e-05
0,0,1068.73,1881.0,1307.0,1330.59,0.5681711855396065,0.694843168527379,0.6978854,Diversion + Signal Optimization,0.4187312364578247
0,0,72.53,334.0,301.0,305.18,0.2171556886227545,0.9011976047904192,0.907881,Emergency Traffic Management,0.36315240859985354
0,0,35.39,4.0,0.0,0.23,8.8475,0.0,1.3100134e-05,No Action,1.3100134310661815e-05
0,0,956.36,1083.0,661.0,680.52,0.8830655586334257,0.6103416435826408,0.6183317,Diversion + Signal Optimization,0.370999002456665
0,0,619.81,1114.0,686.0,709.18,0.5563824057450628,0.6157989228007181,0.61392486,Diversion + Signal Optimization,0.3683549165725708
0,0,238.15,1767.0,1593.0,1629.59,0.1347764572722128,0.9015280135823428,0.90699476,Emergency Traffic Management,0.36279790401458745
0,0,589.74,1865.0,1516.0,1572.88,0.3162144772117962,0.8128686327077748,0.8094624,Emergency Traffic Management,0.32378497123718264
0,0,483.28,1464.0,955.0,973.34,0.3301092896174863,0.6523224043715847,0.6554742,Diversion + Signal Optimization,0.3932845115661621
0,0,1018.43,807.0,404.0,426.57,1.261995043370508,0.5006195786864932,0.49491653,Traffic Diversion,0.39593322277069093
0,0,232.11,22.0,0.0,5.19,10.550454545454546,0.0,0.00024379318,No Action,0.0002437931834720075
0,0,404.85,1931.0,1835.0,1907.37,0.2096582081822889,0.9502848265147592,0.9283732,Emergency Traffic Management,0.37134928703308107
0,0,290.67,2051.0,1859.0,1902.81,0.1417211116528522,0.9063871282301316,0.9231306,Emergency Traffic Management,0.36925222873687746
0,0,434.46,607.0,559.0,584.56,0.7157495881383855,0.9209225700164744,0.8997693,Emergency Traffic Management,0.35990772247314456
0,0,191.81,308.0,301.0,301.15,0.6227597402597402,0.9772727272727272,0.9330856,Emergency Traffic Management,0.37323424816131595
0,0,775.86,763.0,649.0,660.33,1.016854521625164,0.8505897771952818,0.84867716,Emergency Traffic Management,0.33947086334228516
0,0,227.98,1822.0,1724.0,1766.72,0.1251262349066959,0.946212952799122,0.9439245,Emergency Traffic Management,0.3775697946548462
0,0,691.12,700.0,639.0,666.1,0.9873142857142856,0.9128571428571428,0.89873266,Emergency Traffic Management,0.35949306488037114
0,0,170.89,650.0,599.0,611.05,0.2629076923076923,0.9215384615384616,0.9120763,Emergency Traffic Management,0.3648305177688599
0,0,290.65,1989.0,1856.0,1900.91,0.1461287078934137,0.9331322272498744,0.93221086,Emergency Traffic Management,0.3728843450546265
0,0,138.39,2043.0,1916.0,1947.92,0.0677386196769456,0.937836514929026,0.94672924,Emergency Traffic Management,0.3786916971206665
0,0,354.45,1557.0,1470.0,1526.31,0.2276493256262042,0.9441233140655106,0.90692323,Emergency Traffic Management,0.36276929378509526
0,0,515.76,644.0,301.0,303.19,0.8008695652173913,0.4673913043478261,0.472427,Traffic Diversion,0.3779416084289551
0,0,546.97,376.0,308.0,311.26,1.4547074468085106,0.8191489361702128,0.79298115,Diversion + Signal Optimization,0.47578868865966795
0,0,940.31,1983.0,1835.0,1905.89,0.4741855774079677,0.925365607665154,0.911296,Emergency Traffic Management,0.364518404006958
0,0,374.45,16.0,0.0,3.03,23.403125,0.0,0.000107784224,No Action,0.00010778422438306734
0,0,117.69,1285.0,1236.0,1257.18,0.0915875486381322,0.9618677042801556,0.9635761,Emergency Traffic Management,0.38543043136596683
0,0,142.13,1358.0,1188.0,1209.04,0.104661266568483,0.8748159057437408,0.9138949,Emergency Traffic Management,0.3655579566955567
0,0,152.44,626.0,573.0,587.42,0.2435143769968051,0.915335463258786,0.91828275,Emergency Traffic Management,0.3673130989074707
0,0,143.89,1169.0,1136.0,1156.23,0.1230881094952951,0.971770744225834,0.93778604,Emergency Traffic Management,0.3751144170761109
0,0,811.46,2301.0,2150.0,2204.99,0.3526553672316384,0.9343763581051716,0.92631143,Emergency Traffic Management,0.3705245733261109
0,0,831.84,1256.0,1103.0,1160.71,0.6622929936305733,0.8781847133757962,0.8881125,Emergency Traffic Management,0.3552449941635132
0,0,522.56,1785.0,1602.0,1698.94,0.292750700280112,0.8974789915966387,0.8685782,Emergency Traffic Management,0.3474312782287598
0,0,179.7,1200.0,1152.0,1185.57,0.14975,0.96,0.955923,Emergency Traffic Management,0.3823692083358765
0,0,292.22,1602.0,1439.0,1468.14,0.1824094881398252,0.8982521847690387,0.90142787,Emergency Traffic Management,0.36057114601135254
0,0,394.97,2344.0,2246.0,2293.05,0.1685025597269624,0.9581911262798636,0.9244344,Emergency Traffic Management,0.36977376937866213
0,0,131.33,650.0,604.0,623.37,0.2020461538461538,0.9292307692307692,0.924741,Emergency Traffic Management,0.36989641189575195
0,0,504.33,2147.0,1644.0,1672.93,0.2348998602701443,0.7657196087564043,0.774869,Diversion + Signal Optimization,0.46492141485214233
0,0,448.94,25.0,0.0,3.9,17.9576,0.0,-4.2965872e-05,No Action,-4.296587212593295e-05
0,0,613.63,337.0,301.0,308.69,1.820860534124629,0.8931750741839762,0.8798444,Emergency Traffic Management,0.35193777084350586
0,0,427.84,696.0,540.0,550.16,0.6147126436781609,0.7758620689655172,0.7858563,Diversion + Signal Optimization,0.47151378393173216
0,0,341.45,1068.0,988.0,1042.62,0.3197097378277153,0.9250936329588016,0.9357865,Emergency Traffic Management,0.3743145942687989
0,0,364.82,1874.0,1661.0,1702.12,0.1946744930629669,0.8863393810032018,0.892959,Emergency Traffic Management,0.3571835994720459
0,0,274.8,1447.0,1386.0,1426.83,0.1899101589495508,0.9578438147892192,0.9371906,Emergency Traffic Management,0.3748762369155884
0,0,80.39,1299.0,1252.0,1290.63,0.0618860662047729,0.9638183217859893,0.96565306,Emergency Traffic Management,0.3862612247467041
0,0,920.86,2076.0,1716.0,1783.86,0.4435741811175337,0.8265895953757225,0.8312931,Emergency Traffic Management,0.33251724243164066
0,0,307.23,1101.0,1048.0,1079.62,0.2790463215258856,0.9518619436875568,0.92278045,Emergency Traffic Management,0.36911218166351323
0,0,341.01,540.0,301.0,301.0,0.6315,0.5574074074074075,0.57179224,Traffic Diversion,0.4574337959289551
0,0,487.53,859.0,633.0,656.49,0.5675552968568102,0.7369033760186263,0.6899871,Diversion + Signal Optimization,0.4139922738075256
0,0,37.03,332.0,301.0,303.39,0.1115361445783132,0.9066265060240964,0.91637886,Emergency Traffic Management,0.3665515422821045
0,0,1285.1,1709.0,1319.0,1376.45,0.7519602106495026,0.7717963721474547,0.7759852,Diversion + Signal Optimization,0.4655911087989807
0,0,628.5,1525.0,1436.0,1473.54,0.4121311475409836,0.9416393442622952,0.93645734,Emergency Traffic Management,0.3745829343795777
0,0,443.68,1285.0,1223.0,1268.19,0.3452762645914397,0.951750972762646,0.9523995,Emergency Traffic Management,0.3809597969055176
0,0,443.68,1281.0,1215.0,1264.75,0.3463544106167057,0.9484777517564404,0.95033175,Emergency Traffic Management,0.38013269901275637
0,0,846.7,2168.0,1549.0,1602.01,0.3905442804428044,0.7144833948339483,0.71286356,Diversion + Signal Optimization,0.42771813869476316
0,0,319.64,1165.0,898.0,910.08,0.2743690987124463,0.7708154506437769,0.7690687,Diversion + Signal Optimization,0.46144123077392574
0,0,368.45,27.0,0.0,8.25,13.646296296296295,0.0,0.00013535377,No Action,0.00013535376638174057
0,0,628.79,1480.0,1123.0,1140.57,0.4248581081081081,0.7587837837837837,0.760872,Diversion + Signal Optimization,0.45652320384979245
0,0,1107.89,1634.0,1217.0,1234.79,0.6780232558139535,0.7447980416156671,0.75621635,Diversion + Signal Optimization,0.4537298083305359
0,0,569.04,784.0,587.0,594.66,0.7258163265306122,0.7487244897959183,0.76217335,Diversion + Signal Optimization,0.4573040127754211
0,0,255.93,2114.0,2046.0,2097.1,0.1210643330179754,0.967833491012299,0.95773876,Emergency Traffic Management,0.38309550285339355
0,0,368.45,25.0,0.0,7.34,14.738,0.0,0.00015601599,No Action,0.00015601598715875298
0,0,242.2,863.0,764.0,791.15,0.280648899188876,0.8852838933951332,0.8934546,Emergency Traffic Management,0.35738184452056887
0,0,744.84,39.0,0.0,8.52,19.09846153846154,0.0,-2.1383992e-05,No Action,-2.1383992134360597e-05
0,0,386.04,620.0,301.0,303.17,0.6226451612903227,0.4854838709677419,0.48261327,Traffic Diversion,0.38609061241149906
0,0,330.36,1844.0,1634.0,1678.07,0.1791540130151843,0.886117136659436,0.8903584,Emergency Traffic Management,0.35614335536956787
0,0,246.87,2119.0,2033.0,2072.44,0.1165030674846625,0.959414818310524,0.95604306,Emergency Traffic Management,0.38241722583770754
0,0,831.42,1578.0,1146.0,1168.45,0.5268821292775665,0.7262357414448669,0.741098,Diversion + Signal Optimization,0.44465879201889036
0,0,941.24,2420.0,2275.0,2334.97,0.3889421487603305,0.9400826446280992,0.93451357,Emergency Traffic Management,0.37380542755126955
0,0,725.71,2036.0,1354.0,1374.11,0.3564390962671906,0.6650294695481336,0.6726035,Diversion + Signal Optimization,0.40356209278106686
0,0,902.32,1323.0,917.0,929.57,0.6820256991685564,0.6931216931216931,0.68834996,Diversion + Signal Optimization,0.4130099773406982
0,0,367.87,963.0,866.0,887.04,0.3820041536863967,0.8992731048805815,0.88804185,Emergency Traffic Management,0.35521674156188965
0,0,669.0,926.0,555.0,577.71,0.7224622030237581,0.5993520518358532,0.61041224,Diversion + Signal Optimization,0.3662473440170288
0,0,595.81,2307.0,2186.0,2225.89,0.2582618118768964,0.9475509319462504,0.8977057,Emergency Traffic Management,0.35908226966857915
0,0,696.17,839.0,492.0,508.15,0.829761620977354,0.5864123957091776,0.60664845,Diversion + Signal Optimization,0.36398906707763673
0,0,286.5,2244.0,2086.0,2127.18,0.1276737967914438,0.929590017825312,0.9405268,Emergency Traffic Management,0.37621071338653567
0,0,744.84,40.0,0.0,8.43,18.621,0.0,-2.1383992e-05,No Action,-2.1383992134360597e-05
0,0,1410.0,1687.0,1253.0,1293.49,0.8358032009484292,0.7427385892116183,0.7533914,Diversion + Signal Optimization,0.4520348310470581
0,0,123.89,698.0,596.0,609.2,0.1774928366762177,0.8538681948424068,0.8850086,Emergency Traffic Management,0.3540034294128418
0,0,505.23,791.0,602.0,608.91,0.6387231352718079,0.7610619469026548,0.76284486,Diversion + Signal Optimization,0.45770691633224486
0,0,553.49,1709.0,1314.0,1356.23,0.323867758923347,0.7688706846108836,0.7661799,Diversion + Signal Optimization,0.4597079515457153
0,0,375.98,1293.0,1133.0,1159.94,0.2907811291569992,0.8762567672080434,0.8706678,Emergency Traffic Management,0.34826712608337407
0,0,215.65,1793.0,1618.0,1648.92,0.1202732849972113,0.9023982152816508,0.9113643,Emergency Traffic Management,0.36454572677612307
0,0,745.86,2301.0,2120.0,2164.61,0.3241460234680574,0.9213385484571924,0.9129331,Emergency Traffic Management,0.3651732444763184
0,0,673.13,2168.0,1807.0,1847.16,0.3104843173431734,0.8334870848708487,0.8358961,Emergency Traffic Management,0.3343584299087525
0,0,299.21,1060.0,987.0,1030.17,0.2822735849056603,0.931132075471698,0.9267209,Emergency Traffic Management,0.37068836688995366
0,0,661.56,1387.0,1190.0,1214.11,0.4769718817591925,0.8579668348954578,0.8641353,Emergency Traffic Management,0.34565412998199463
0,0,742.13,2124.0,1965.0,2053.28,0.3494020715630885,0.9251412429378532,0.92950344,Emergency Traffic Management,0.37180137634277344
0,0,630.2,1330.0,934.0,979.05,0.4738345864661654,0.7022556390977444,0.6991652,Diversion + Signal Optimization,0.419499135017395
0,0,77.92,1255.0,1205.0,1220.26,0.0620876494023904,0.9601593625498008,0.9650822,Emergency Traffic Management,0.38603289127349855
0,0,436.75,531.0,493.0,509.79,0.8225047080979284,0.928436911487759,0.91274005,Emergency Traffic Management,0.3650960206985474
0,0,678.09,251.0,215.0,225.88,2.701553784860558,0.8565737051792829,0.82208335,Emergency Traffic Management,0.32883334159851074
0,0,740.78,2258.0,1563.0,1596.6,0.3280690876882196,0.6922054915854738,0.7034176,Diversion + Signal Optimization,0.4220505595207214
0,0,912.81,2486.0,2027.0,2096.45,0.3671802091713596,0.8153660498793243,0.80395836,Emergency Traffic Management,0.32158334255218507
0,0,693.01,1950.0,1626.0,1667.97,0.3553897435897435,0.8338461538461538,0.8249863,Emergency Traffic Management,0.3299945116043091
0,0,101.38,1461.0,1394.0,1429.29,0.0693908281998631,0.9541409993155372,0.9587117,Emergency Traffic Management,0.38348467350006105
0,0,192.23,1596.0,1471.0,1501.32,0.1204448621553884,0.9216791979949874,0.9279933,Emergency Traffic Management,0.37119731903076175
0,0,829.0,2308.0,1854.0,1906.03,0.3591854419410745,0.8032928942807626,0.82183135,Emergency Traffic Management,0.32873253822326665
0,0,1104.89,1930.0,1376.0,1409.76,0.5724818652849741,0.7129533678756477,0.7130701,Diversion + Signal Optimization,0.4278420567512512
0,0,857.2,509.0,451.0,467.4,1.684086444007859,0.8860510805500982,0.87189525,Emergency Traffic Management,0.34875810146331787
0,0,830.88,2122.0,1895.0,1946.76,0.391555136663525,0.8930254476908577,0.890342,Emergency Traffic Management,0.3561367988586426
